Applicant_ID,Applicant_Name,Gender,University,Education_Level,CGPA,Experience_Years,Job_Applied,Company,Skills_Score,Interview_Score,Final_Decision,Selected
1172,Natalie Hill,Male,Ohio State University,Bachelors,3.95,2,Computer Vision Engineer,NVIDIA,91,78,Rejected,0
1173,Ella Ward,Female,Australian National University,Masters,3.86,2,Data Architect (AI Infrastructure),NVIDIA,58,70,Rejected,0
1174,Anthony Jackson,Female,Sorbonne University,Masters,2.93,2,Machine Learning Engineer,NVIDIA,82,62,Selected,1
1175,Rachel Harris,Female,University of Texas at Austin,Masters,3.32,5,Deep Learning Specialist,NVIDIA,73,63,Rejected,0
1176,Andrew Thompson,Female,University of Melbourne,Bachelors,2.8,4,MLOps Engineer,NVIDIA,90,51,Selected,1
1177,David Johnson,Male,Australian National University,Bachelors,3.85,4,MLOps Engineer,NVIDIA,68,79,Selected,1
1178,Benjamin Scott,Female,University of Toronto,Masters,3.1,1,Machine Learning Engineer,NVIDIA,84,45,Selected,1
1179,Mark White,Male,University of Oxford,Bachelors,2.44,2,Data Architect (AI Infrastructure),NVIDIA,59,71,Selected,1
1180,Chloe Nelson,Male,University of Wisconsinâ€“Madison,Bachelors,3.98,4,Deep Learning Specialist,NVIDIA,66,66,Selected,1
1181,Nora Perry,Female,University of Auckland,Masters,3.33,5,MLOps Engineer,NVIDIA,54,81,Selected,1
1182,Alexander Adams,Male,Delft University of Technology,Bachelors,2.95,4,Machine Learning Engineer,NVIDIA,90,72,Selected,1
1183,Lucas Roberts,Female,University of Leeds,Masters,2.78,0,Reinforcement Learning Researcher,NVIDIA,64,49,Selected,1
1184,Brandon King,Male,University of Toronto,Bachelors,3.19,0,AI Research Scientist,NVIDIA,77,83,Selected,1
1185,Joshua Garcia,Male,University of Zurich,Masters,2.37,2,AI Product Manager,NVIDIA,71,50,Rejected,0
1186,Sophia Richardson,Female,ETH Zurich,Bachelors,3.91,5,MLOps Engineer,NVIDIA,64,88,Selected,1
1187,Jessica Garcia,Female,POSTECH,Bachelors,2.92,3,Deep Learning Specialist,NVIDIA,87,73,Selected,1
1188,Elizabeth Young,Male,University of the Witwatersrand,Bachelors,3.46,1,AI Ethics & Compliance Officer,NVIDIA,95,60,Rejected,0
1189,Paul Martin,Male,Stanford University,Masters,2.76,2,AI Product Manager,NVIDIA,84,54,Rejected,0
1190,Avery Barnes,Male,Weizmann Institute of Science,Bachelors,3.25,2,Deep Learning Specialist,NVIDIA,55,48,Rejected,0
1191,Nathan Sanchez,Female,University of Toronto,Bachelors,3.3,2,AI Research Scientist,NVIDIA,66,92,Selected,1
1192,Dylan Stewart,Female,University of Leeds,Masters,3.08,3,AI Product Manager,NVIDIA,80,78,Selected,1
1193,Amanda Walker,Female,Heidelberg University,Bachelors,2.91,5,MLOps Engineer,NVIDIA,86,59,Rejected,0
1194,Ella Ward,Male,University of Cape Town,Bachelors,3.04,5,NLP Engineer (Natural Language Processing),NVIDIA,61,95,Rejected,0
1195,Sean Rogers,Female,University of Sydney,Bachelors,2.4,4,AI Research Scientist,NVIDIA,55,75,Selected,1
1196,Ella Ward,Female,Ohio State University,Masters,2.53,2,Computer Vision Engineer,NVIDIA,77,81,Rejected,0
1197,Lauren Wright,Female,University of California Los Angeles,Bachelors,3.47,5,MLOps Engineer,NVIDIA,83,70,Selected,1
1198,Mark White,Male,Australian National University,Masters,2.98,4,NLP Engineer (Natural Language Processing),NVIDIA,61,69,Selected,1
1199,James Anderson,Male,University of Wisconsinâ€“Madison,Masters,2.79,2,Computer Vision Engineer,NVIDIA,70,75,Selected,1
1200,Kyle Reed,Male,Imperial College London,Bachelors,3.27,2,NLP Engineer (Natural Language Processing),NVIDIA,90,93,Rejected,0
1201,Lauren Wright,Female,Northwestern University,Masters,3.01,3,Computer Vision Engineer,NVIDIA,58,67,Selected,1
1202,Nicole Hall,Female,Massachusetts Institute of Technology,Bachelors,2.51,2,MLOps Engineer,NVIDIA,91,94,Rejected,0
1203,Layla Powell,Female,Fudan University,Bachelors,3.95,2,Deep Learning Specialist,NVIDIA,77,80,Rejected,0
1204,Nicholas Wright,Male,Cornell University,Bachelors,3.88,5,Deep Learning Specialist,NVIDIA,55,58,Selected,1
1205,Owen Campbell,Female,University of Pennsylvania,Bachelors,3.16,2,NLP Engineer (Natural Language Processing),NVIDIA,92,85,Selected,1
1206,Emily Davis,Female,Peking University,Bachelors,2.91,1,Reinforcement Learning Researcher,NVIDIA,87,64,Selected,1
1207,Dylan Stewart,Male,Kingâ€™s College London,Bachelors,3.13,3,Reinforcement Learning Researcher,NVIDIA,52,49,Selected,1
1208,Daniel Wilson,Female,University of Waterloo,Masters,3.27,3,Reinforcement Learning Researcher,NVIDIA,78,67,Selected,1
1209,James Anderson,Male,University of Queensland,Masters,3.71,4,AI Research Scientist,NVIDIA,89,65,Rejected,0
1210,Henry Phillips,Female,New York University,Masters,3.57,2,MLOps Engineer,NVIDIA,66,66,Selected,1
1211,Amanda Walker,Female,University of Zurich,Masters,3.65,5,Reinforcement Learning Researcher,NVIDIA,79,83,Selected,1
1212,Ian Cook,Male,Stanford University,Masters,3.3,5,Reinforcement Learning Researcher,NVIDIA,81,63,Selected,1
1213,John Miller,Female,Columbia University,Masters,2.97,5,Deep Learning Specialist,NVIDIA,90,94,Selected,1
1214,Austin Morgan,Female,Yale University,Bachelors,2.86,2,AI Research Scientist,NVIDIA,46,70,Selected,1
1215,Sarah Thompson,Male,University of Geneva,Masters,3.59,2,NLP Engineer (Natural Language Processing),NVIDIA,87,69,Rejected,0
1216,Andrew Thompson,Male,California Institute of Technology,Masters,2.45,5,NLP Engineer (Natural Language Processing),NVIDIA,52,86,Selected,1
1217,Daniel Carter,Female,University of Nottingham,Bachelors,3.79,3,NLP Engineer (Natural Language Processing),NVIDIA,93,71,Rejected,0
1218,Lucy Hughes,Female,University of Geneva,Masters,2.6,3,MLOps Engineer,NVIDIA,59,51,Rejected,0
1219,Daniel Carter,Male,Ohio State University,Bachelors,3.42,5,Computer Vision Engineer,NVIDIA,72,91,Selected,1
1220,Joshua Garcia,Male,Stanford University,Masters,2.67,2,AI Research Scientist,NVIDIA,77,51,Rejected,0
1221,Scarlett Ross,Female,University of Virginia,Bachelors,2.86,4,MLOps Engineer,NVIDIA,84,50,Selected,1
1222,Audrey Long,Female,University of British Columbia,Masters,3.02,3,AI Product Manager,NVIDIA,87,88,Rejected,0
1223,Michelle Lewis,Male,McGill University,Bachelors,3.26,4,Reinforcement Learning Researcher,NVIDIA,52,45,Rejected,0
1224,Benjamin Scott,Male,University of California Los Angeles,Bachelors,3.11,5,AI Product Manager,NVIDIA,84,71,Rejected,0
1225,Sarah Thompson,Male,RWTH Aachen University,Masters,2.95,0,Deep Learning Specialist,NVIDIA,70,74,Selected,1
1226,Victoria Henderson,Female,Chinese University of Hong Kong,Masters,3.04,3,Deep Learning Specialist,NVIDIA,45,53,Rejected,0
1227,Sophia Richardson,Male,Peking University,Masters,2.85,5,Deep Learning Specialist,NVIDIA,50,51,Rejected,0
1228,Emily Bennett,Male,Cornell University,Bachelors,2.45,5,AI Research Scientist,NVIDIA,64,77,Selected,1
1229,Amanda Walker,Female,Tohoku University,Masters,3.09,1,Deep Learning Specialist,NVIDIA,65,93,Selected,1
1230,Ian Cook,Female,Vienna University of Technology,Masters,3.38,4,Computer Vision Engineer,NVIDIA,47,88,Rejected,0
1231,Grace Cooper,Male,University of Sheffield,Bachelors,2.35,2,AI Ethics & Compliance Officer,NVIDIA,69,85,Rejected,0
1232,Owen Campbell,Male,Nanyang Technological University,Masters,2.3,3,NLP Engineer (Natural Language Processing),NVIDIA,54,50,Selected,1
1233,Nicole Hall,Male,Columbia University,Masters,3.28,1,Deep Learning Specialist,NVIDIA,78,70,Selected,1
1234,Audrey Long,Male,Vienna University of Technology,Bachelors,3.33,2,MLOps Engineer,NVIDIA,87,73,Selected,1
1235,Justin Allen,Male,Pennsylvania State University,Bachelors,3.15,0,Deep Learning Specialist,NVIDIA,87,56,Selected,1
1236,Stephanie King,Female,California Institute of Technology,Bachelors,2.76,4,MLOps Engineer,NVIDIA,63,63,Rejected,0
1237,Nicholas Wright,Female,Carnegie Mellon University,Bachelors,3.89,2,NLP Engineer (Natural Language Processing),NVIDIA,58,69,Selected,1
1238,Henry Phillips,Female,University of Adelaide,Masters,3.74,4,MLOps Engineer,NVIDIA,52,74,Rejected,0
1239,Laura Martinez,Male,University of Pennsylvania,Masters,3.57,2,NLP Engineer (Natural Language Processing),NVIDIA,65,53,Selected,1
1240,Mark White,Female,University of Waterloo,Bachelors,2.31,0,AI Product Manager,NVIDIA,51,50,Rejected,0
1241,Madison Wood,Male,Aalto University,Bachelors,2.88,4,AI Ethics & Compliance Officer,NVIDIA,72,83,Rejected,0
1242,Alexander Adams,Male,Aarhus University,Bachelors,3.3,0,AI Research Scientist,NVIDIA,90,53,Selected,1
1243,Scarlett Ross,Female,Carnegie Mellon University,Masters,2.75,0,MLOps Engineer,NVIDIA,55,88,Rejected,0
1244,Zoey Coleman,Male,Georgia Institute of Technology,Masters,2.99,1,AI Product Manager,NVIDIA,80,70,Selected,1
1245,Aaron Edwards,Male,Aalto University,Bachelors,3.58,2,AI Ethics & Compliance Officer,NVIDIA,48,91,Rejected,0
1246,Megan Lopez,Female,University of California San Diego,Masters,3.85,1,MLOps Engineer,NVIDIA,68,46,Selected,1
1247,Jacob Turner,Male,Northwestern University,Bachelors,2.72,3,Computer Vision Engineer,NVIDIA,89,71,Selected,1
1248,Alexander Adams,Male,Leiden University,Masters,2.93,2,Data Architect (AI Infrastructure),NVIDIA,61,78,Rejected,0
1249,Ryan Clark,Male,University of Sheffield,Bachelors,3.99,4,Data Architect (AI Infrastructure),NVIDIA,45,52,Rejected,0
1250,Penelope Jenkins,Male,Johns Hopkins University,Bachelors,3.94,2,Computer Vision Engineer,NVIDIA,68,68,Rejected,0
1251,Isabella Cox,Female,University of Pennsylvania,Masters,3.18,3,Computer Vision Engineer,NVIDIA,56,63,Selected,1
1252,Caleb Evans,Female,University of Edinburgh,Masters,3.09,4,NLP Engineer (Natural Language Processing),NVIDIA,52,66,Rejected,0
1253,Emily Davis,Female,Imperial College London,Masters,2.33,1,Computer Vision Engineer,NVIDIA,93,95,Selected,1
1254,Jessica Garcia,Male,University of Cambridge,Masters,3.66,4,Computer Vision Engineer,NVIDIA,88,55,Selected,1
1255,Lauren Wright,Male,Seoul National University,Masters,3.04,3,Computer Vision Engineer,NVIDIA,89,84,Rejected,0
1256,Nicole Hall,Male,Columbia University,Masters,3.38,2,AI Product Manager,NVIDIA,55,67,Selected,1
1257,Abigail Brooks,Male,Columbia University,Masters,2.44,0,AI Research Scientist,NVIDIA,77,69,Rejected,0
1258,Zoey Coleman,Male,Arizona State University,Bachelors,2.82,1,NLP Engineer (Natural Language Processing),NVIDIA,71,56,Selected,1
1259,Lauren Wright,Male,Delft University of Technology,Masters,3.67,5,AI Research Scientist,NVIDIA,73,60,Rejected,0
1260,Dylan Stewart,Female,University of Wisconsinâ€“Madison,Bachelors,3.43,0,Machine Learning Engineer,NVIDIA,75,65,Selected,1
1261,Zoey Coleman,Male,University of Calgary,Bachelors,3.24,5,Data Architect (AI Infrastructure),NVIDIA,84,70,Rejected,0
1262,Sean Rogers,Female,Polytechnic Institute of Paris,Bachelors,2.64,0,Reinforcement Learning Researcher,NVIDIA,87,90,Rejected,0
1263,Nora Perry,Male,California Institute of Technology,Bachelors,3.14,0,AI Product Manager,NVIDIA,62,93,Selected,1
1264,Daniel Wilson,Male,University of Chicago,Bachelors,2.33,0,AI Research Scientist,NVIDIA,64,84,Rejected,0
1265,Owen Campbell,Male,University of Helsinki,Masters,3.74,2,Computer Vision Engineer,NVIDIA,69,47,Selected,1
1266,Kevin Martinez,Female,University of Illinois Urbana-Champaign,Masters,3.39,1,AI Product Manager,NVIDIA,73,92,Selected,1
1267,Joshua Garcia,Female,University of SÃ£o Paulo,Masters,2.54,0,NLP Engineer (Natural Language Processing),NVIDIA,82,46,Rejected,0
1268,Samuel Green,Male,Johns Hopkins University,Bachelors,3.76,4,AI Product Manager,NVIDIA,71,45,Rejected,0
1269,Jennifer Clark,Female,University of Birmingham,Masters,3.83,4,AI Product Manager,NVIDIA,93,73,Selected,1
1270,Jason Lewis,Female,Tsinghua University,Bachelors,2.57,5,AI Ethics & Compliance Officer,NVIDIA,69,87,Rejected,0
1271,Ian Cook,Female,Georgia Institute of Technology,Masters,2.4,2,Machine Learning Engineer,NVIDIA,85,80,Rejected,0
1272,Ethan Mitchell,Male,KAIST,Masters,2.4,2,Computer Vision Engineer,NVIDIA,90,56,Rejected,0
1273,Alexander Adams,Female,University of Vienna,Masters,3.81,4,Machine Learning Engineer,NVIDIA,59,93,Selected,1
1274,Owen Campbell,Female,Heidelberg University,Bachelors,3.38,0,Machine Learning Engineer,NVIDIA,92,87,Selected,1
1275,Emily Davis,Female,Fudan University,Bachelors,2.42,1,Computer Vision Engineer,NVIDIA,86,71,Selected,1
1276,Layla Powell,Male,University of Vienna,Masters,2.75,4,AI Ethics & Compliance Officer,NVIDIA,61,62,Selected,1
1277,Steven Harris,Male,Pennsylvania State University,Masters,3.87,5,Machine Learning Engineer,NVIDIA,78,83,Selected,1
1278,Megan Lopez,Female,University of New South Wales,Masters,2.78,0,MLOps Engineer,NVIDIA,78,47,Rejected,0
1279,Penelope Jenkins,Male,Hong Kong University of Science and Technology,Bachelors,3.6,5,Reinforcement Learning Researcher,NVIDIA,58,76,Rejected,0
1280,Benjamin Scott,Female,University of Sheffield,Masters,3.81,0,NLP Engineer (Natural Language Processing),NVIDIA,83,85,Selected,1
1281,Isaac Parker,Male,London School of Economics,Bachelors,2.52,1,AI Ethics & Compliance Officer,NVIDIA,53,79,Rejected,0
1282,Scott Young,Female,University of Toronto,Bachelors,2.87,5,Computer Vision Engineer,NVIDIA,49,66,Selected,1
1283,Benjamin Scott,Male,University of Zurich,Bachelors,3.33,3,Machine Learning Engineer,NVIDIA,51,53,Rejected,0
1284,Benjamin Scott,Female,Sorbonne University,Masters,3.26,2,Machine Learning Engineer,NVIDIA,61,88,Rejected,0
1285,Jason Lewis,Male,Eindhoven University of Technology,Bachelors,3.43,5,AI Research Scientist,NVIDIA,70,48,Rejected,0
1286,Adam Hall,Female,University of St Andrews,Bachelors,2.78,4,AI Research Scientist,NVIDIA,82,83,Rejected,0
1287,Henry Phillips,Female,Purdue University,Masters,3.25,5,Deep Learning Specialist,NVIDIA,81,63,Rejected,0
1288,Patrick Hill,Male,Kingâ€™s College London,Masters,2.32,0,AI Product Manager,NVIDIA,74,49,Selected,1
1289,Patrick Hill,Female,Zhejiang University,Masters,3.77,0,NLP Engineer (Natural Language Processing),NVIDIA,49,48,Selected,1
1290,Sarah Thompson,Male,University of California San Diego,Bachelors,2.86,1,AI Product Manager,NVIDIA,54,64,Selected,1
1291,Laura Martinez,Male,University of California Los Angeles,Masters,2.75,1,Computer Vision Engineer,NVIDIA,76,65,Selected,1
1292,Jennifer Clark,Female,University of Minnesota,Masters,3.21,3,Reinforcement Learning Researcher,NVIDIA,81,91,Selected,1
1293,Kyle Reed,Male,University of Calgary,Masters,3.73,3,Computer Vision Engineer,NVIDIA,84,83,Rejected,0
1294,Daniel Carter,Female,University of British Columbia,Masters,3.9,3,Reinforcement Learning Researcher,NVIDIA,90,51,Rejected,0
1295,Jason Lewis,Male,University of Bristol,Masters,3.43,3,AI Product Manager,NVIDIA,52,71,Rejected,0
1296,Jessica Garcia,Male,University of California Los Angeles,Masters,3.69,1,Deep Learning Specialist,NVIDIA,64,75,Selected,1
1297,John Miller,Male,Northwestern University,Bachelors,3.93,4,Machine Learning Engineer,NVIDIA,55,94,Selected,1
1298,Michael Brown,Female,University of Otago,Masters,3.51,1,MLOps Engineer,NVIDIA,55,73,Selected,1
1299,Sarah Thompson,Male,University of Copenhagen,Masters,3.48,2,AI Research Scientist,NVIDIA,60,46,Selected,1
1300,Christopher Moore,Female,Georgia Institute of Technology,Masters,3.93,1,NLP Engineer (Natural Language Processing),NVIDIA,81,53,Selected,1
1301,Jessica Garcia,Female,Australian National University,Masters,3.52,5,NLP Engineer (Natural Language Processing),NVIDIA,62,53,Selected,1
1302,Justin Allen,Male,Massachusetts Institute of Technology,Bachelors,2.61,5,Reinforcement Learning Researcher,NVIDIA,70,73,Rejected,0
1303,Justin Allen,Female,University of Pennsylvania,Masters,2.63,3,Machine Learning Engineer,NVIDIA,79,74,Selected,1
1304,Amanda Walker,Male,Northwestern University,Masters,3.32,5,MLOps Engineer,NVIDIA,62,45,Selected,1
1305,Henry Phillips,Female,Tel Aviv University,Masters,3.76,1,AI Product Manager,NVIDIA,54,45,Rejected,0
1306,Daniel Wilson,Female,Aalto University,Masters,2.45,3,AI Ethics & Compliance Officer,NVIDIA,70,60,Rejected,0
1307,Sarah Thompson,Male,University of Illinois Urbana-Champaign,Masters,2.72,2,MLOps Engineer,NVIDIA,93,57,Selected,1
1308,Elizabeth Young,Male,University of SÃ£o Paulo,Bachelors,2.95,3,Data Architect (AI Infrastructure),NVIDIA,74,47,Rejected,0
1309,Christopher Moore,Female,Eindhoven University of Technology,Masters,3.41,2,Computer Vision Engineer,NVIDIA,75,76,Rejected,0
1310,Madison Wood,Male,University of Calgary,Bachelors,3.46,4,AI Research Scientist,NVIDIA,61,74,Rejected,0
1311,Anna White,Female,University of Chicago,Masters,2.85,0,Data Architect (AI Infrastructure),NVIDIA,71,95,Selected,1
1312,Paul Martin,Female,University of Wisconsinâ€“Madison,Bachelors,2.54,1,Reinforcement Learning Researcher,NVIDIA,78,48,Selected,1
1313,William Taylor,Male,University of Adelaide,Bachelors,3.22,4,Deep Learning Specialist,NVIDIA,66,89,Rejected,0
1314,Jordan Bell,Male,University of Glasgow,Bachelors,2.97,1,Reinforcement Learning Researcher,NVIDIA,68,94,Selected,1
1315,Lucas Roberts,Male,University of Glasgow,Bachelors,3.23,3,Computer Vision Engineer,NVIDIA,85,58,Selected,1
1316,William Taylor,Female,RWTH Aachen University,Bachelors,2.75,3,Machine Learning Engineer,NVIDIA,71,58,Selected,1
1317,Avery Barnes,Female,University of Amsterdam,Masters,2.74,4,MLOps Engineer,NVIDIA,64,75,Selected,1
1318,Ian Cook,Male,University of Florida,Masters,3.19,2,MLOps Engineer,NVIDIA,67,55,Selected,1
1319,Zachary Morris,Female,Georgia Institute of Technology,Masters,2.58,2,NLP Engineer (Natural Language Processing),NVIDIA,50,77,Selected,1
1320,Laura Martinez,Male,Sorbonne University,Bachelors,2.57,1,AI Product Manager,NVIDIA,68,68,Rejected,0
1321,Samuel Green,Male,Stockholm University,Bachelors,2.7,0,AI Product Manager,NVIDIA,47,73,Selected,1
1322,Samuel Green,Male,Massachusetts Institute of Technology,Masters,3.02,0,NLP Engineer (Natural Language Processing),NVIDIA,71,86,Selected,1
1323,Ethan Mitchell,Female,University of Texas at Austin,Bachelors,3.34,4,Deep Learning Specialist,NVIDIA,53,95,Selected,1
1324,Brandon King,Female,University of Copenhagen,Masters,3.9,1,Reinforcement Learning Researcher,NVIDIA,67,75,Selected,1
1325,Benjamin Scott,Male,University of Wisconsinâ€“Madison,Masters,3.34,2,Deep Learning Specialist,NVIDIA,91,57,Selected,1
1326,Ian Cook,Female,University of Alberta,Masters,3.47,2,Reinforcement Learning Researcher,NVIDIA,89,76,Selected,1
1327,Rachel Harris,Male,Ludwig Maximilian University of Munich,Masters,2.96,0,Computer Vision Engineer,NVIDIA,69,61,Selected,1
1328,Lily Peterson,Female,University of Florida,Bachelors,3.62,3,Data Architect (AI Infrastructure),NVIDIA,67,59,Selected,1
1329,Isabella Cox,Male,Sorbonne University,Masters,2.81,2,Machine Learning Engineer,NVIDIA,91,88,Selected,1
1330,Nicholas Wright,Male,University of Calgary,Masters,2.56,5,Data Architect (AI Infrastructure),NVIDIA,61,63,Selected,1
